SMILES,Experiment,DFT,Solvent
Cc1cc(sc1c1ccc(s1)c1ccc(s1)c1sc(cc1C)C=C1C(=O)c2c(C1=C(C#N)C#N)cccc2)c1ccc(cc1)N(c1ccccc1)c1ccccc1,NaN,900,NaN
BrCCCC1=C(OC)C(=CC(=CC[N+](=O)[O-])C1)CCCBr,NaN,331,NaN
N#CCC=C1CC(=C(C(=C1)CCCBr)OC)CCCBr,NaN,332,NaN
BrCCCC1=C(OC)C(=CC(=CCBr)C1)CCCBr,NaN,269,NaN
Cn1c2ccc(cc2c2c1cc1c(c2)n(c2c1cc(C=Cc1ccc(cc1)c1nc3c(s1)cccc3)cc2)C)C=Cc1ccc(cc1)c1nc2c(s1)cccc2,NaN,408,NaN
C1(C)c2cc(ccc2c2c1cccc2)c1c2ccccc2c(c2c1cccc2)c1ccc(s1)c1ccc(s1)c1c2ccccc2c(c2c1cccc2)c1ccc2c(c1)C(C)(C)c1c2cccc1,NaN,402,NaN
C1(C)c2cc(ccc2c2c1cc(cc2)c1c2ccccc2c(c2c1cccc2)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1c2ccccc2c(c2c1cccc2)c1ccc(cc1)N(c1ccccc1)c1ccccc1,NaN,400,NaN
Cc1ccc(cc1)n1c(nc2c1c1ccccc1c1c2cccc1)c1ccc(cc1)c1ccc(cc1)c1ccc(s1)c1ccc(s1)C=C(C(=O)O)C#N,NaN,369,NaN
[CH-]1C=CC=C1.CC(OC1=C([C-]2C=CC=C2)C(=O)c2c(C1=O)cccc2)C.[Fe+2],NaN,693,NaN
[CH-]1C=CC=C1.CC(OC1=C([C-]2C=CC=C2)C(=O)c2c(C1=O)ccc(c2)Br)C.[Fe+2],NaN,723,NaN
[CH-]1C=CC=C1.CC(OC1=C([C-]2C=CC=C2)C(=O)c2c(C1=O)ccc(c2)C(F)(F)F)C.[Fe+2],NaN,740,NaN
[CH-]1C=CC=C1.COc1ccc2c(c1)C(=O)C(=C(C2=O)OC(C)C)[C-]1C=CC=C1.[Fe+2],NaN,681,NaN
[CH-]1C=CC=C1.CC(OC1=C([C-]2C=CC=C2)C(=O)c2c(C1=O)cc1c(c2)OCO1)C.[Fe+2],NaN,691,NaN
[CH-]1C=CC=C1.CC(OC1=C([C-]2C=CC=C2)C(=O)c2c(C1=O)cc1OCCOc1c2)C.[Fe+2],NaN,677,NaN
[CH-]1C=CC=C1.CCCCC1(CCCC)c2cc3C(=O)C(=C(C(=O)c3cc2c2c1cc(Br)cc2)[C-]1C=CC=C1)OC(C)C.[Fe+2],NaN,699,NaN
[CH-]1C=CC=C1.CC(OC1=C([C-]2C=CC=C2)C(=O)c2c(C1=O)ccc1c2OCCO1)C.[Fe+2],NaN,657,NaN
C1(C)c2cc(ccc2c2c1cc(cc2)N(c1ccccc1)c1ccccc1)c1cc(C#N)c(cc1C#N)c1ccc2c(c1)C(C)(C)c1c2ccc(c1)N(c1ccccc1)c1ccccc1,NaN,413,NaN
NO,NaN,335,NaN
F[B-](F)(F)F.COC(=O)CCCC1=[NH+]c2c(C1(C)C)c1ccccc1cc2,NaN,264,NaN
COC(=O)CCCC1=[N+](C)c2c(C1(C)C)c1ccccc1cc2.[I-],NaN,276,NaN
CCCC[n+]1ccc(cc1)c1ccc(s1)c1ccc2c(c1)[nH]c1c2ccc(c1)N(c1ccccc1)c1ccccc1.[I-],NaN,470,Dioxane
O1O[SiH]=[SiH][SiH2]1.Cc1ccc2c(c1)c(c1ccccc1)c1c(n2)cccc1,NaN,371,NaN
O1O[SiH]=[SiH][SiH2]1.Clc1ccc2c(c1)c(c1ccccc1)c1c(n2)cccc1,NaN,376,NaN
O1O[SiH]=[SiH][SiH2]1.[O-][N+](=O)c1ccc2c(c1)c(c1ccccc1)c1c(n2)cccc1,NaN,376,NaN
O1O[SiH]=[SiH][SiH2]1.Fc1ccc(cc1)c1c2ccccc2nc2c1cccc2,NaN,368,NaN
O1O[SiH]=[SiH][SiH2]1.Clc1ccc2c(c1)c(c1ccccc1F)c1c(n2)cccc1,NaN,380,NaN
O1O[SiH]=[SiH][SiH2]1.c1ccc(cc1)c1c2ccccc2nc2c1cccc2,NaN,368,NaN
c1ccc(cc1)c1ccc(nn1)C#Cc1ccc(cc1)N(c1ccc(cc1)C#Cc1ccc(nn1)c1ccccc1)c1ccc(cc1)C#Cc1ccc(nn1)c1ccccc1,NaN,394,dichloromethane
CN(c1ccc(cc1)C=Cc1nc(C#Cc2ccc(cc2)N(c2ccc(cc2)C#Cc2nc(C=Cc3ccc(cc3)N(C)C)cc(n2)C=Cc2ccc(cc2)N(C)C)c2ccc(cc2)C#Cc2nc(C=Cc3ccc(cc3)N(C)C)cc(n2)C=Cc2ccc(cc2)N(C)C)nc(c1)C=Cc1ccc(cc1)N(C)C)C,NaN,408,dichloromethane
COc1ccc(cc1)C=Cc1nc(C#Cc2ccc(cc2)N(c2ccc(cc2)C#Cc2nc(C=Cc3ccc(cc3)OC)cc(n2)C=Cc2ccc(cc2)OC)c2ccc(cc2)C#Cc2nc(C=Cc3ccc(cc3)OC)cc(n2)C=Cc2ccc(cc2)OC)nc(c1)C=Cc1ccc(cc1)OC,NaN,376,dichloromethane
CCC1(CC)c2cc(ccc2c2c1cc(cc2)Cn1c(nc(c1c1ccccc1)c1ccccc1)c1ccccc1)Cn1c(nc(c1c1ccccc1)c1ccccc1)c1ccccc1,NaN,312,MeOH
Clc1cc2c3c4c1c1c(Cl)cc5c6c1c(c4c(cc3c(=O)n(c2=O)CCCn1nnc(c1)c1ccc(cc1)Cc1nc(N)nc(n1)N)Cl)c(Cl)cc6c(=O)n(c5=O)CCCn1nnc(c1)c1ccc(cc1)Cc1nc(N)nc(n1)N,NaN,523,NaN
C1(Cc2nnn(c2)Cn2c(=O)c3cc(Cl)c4c5c3c(c2=O)cc(c5c2c3c4c(Cl)cc4c3c(cc2Cl)c(=O)n(c4=O)Cn2nnc(c2)C2(CC)C(=O)NC(=O)NC2=O)Cl)C(=O)NC(=O)NC1=O,NaN,522,NaN
C1(C)c2cc(ccc2c2c1cc(cc2)c1ccc(s1)c1ccc2c3c1ccc1c3c(cc2)ccc1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C,NaN,378,NaN
C1(C)c2cc(ccc2c2c1cc(cc2)c1ccc(s1)c1ccc(s1)c1ccc2c3c1ccc1c3c(cc2)ccc1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C,NaN,404,NaN
C1(C)c2cc(ccc2c2c1cc(cc2)c1ccc(s1)c1ccc(s1)c1ccc(s1)c1ccc2c3c1ccc1c3c(cc2)ccc1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C,NaN,424,NaN
C1(C)c2cc(ccc2c2c1cc(cc2)c1ccc(s1)c1ccc(s1)c1ccc(s1)c1ccc(s1)c1ccc2c3c1ccc1c3c(cc2)ccc1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C,NaN,440,NaN
Cc1cc(sc1c1ccc(s1)c1ccc(s1)c1sccc1C)Cc1ccc(cc1)Cc1sc(c(c1)C)c1ccc(s1)c1ccc(s1)c1sccc1C,NaN,460,NaN
Cc1cc(sc1c1ccc(s1)c1ccc(s1)c1sccc1C)CNc1ccc(cc1)NCc1sc(c(c1)C)c1ccc(s1)c1ccc(s1)c1sccc1C,NaN,459,NaN
Cc1cc(sc1c1ccc(s1)c1ccc(s1)c1sccc1C)Cn1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)Cc1sc(c(c1)C)c1ccc(s1)c1ccc(s1)c1sccc1C,NaN,458,NaN
Cc1cc(sc1c1ccc(s1)c1ccc(s1)c1sccc1C)CNCc1sc(c(c1)C)c1ccc(s1)c1ccc(s1)c1sccc1C,NaN,459,NaN
CCCn1c(C)ccc1c1cc(cc(c1)c1ccc(n1CCC)C)c1c(C)cccc1C(=O)[O-],NaN,298,Methylcyclohexane
Cn1c2ccccc2c2c1cc(C=Cc1ccc(cc1)N(c1ccc(cc1)C=C(C(=O)O)C#N)c1ccc(cc1)C=Cc1ccc3c(c1)n(C)c1c3cccc1)cc2,NaN,395,NaN
NCC(=O)O,NaN,464,CH 2 Cl 2 or CH 2 Cl 2 / DMSO
C[C@@H](C(=O)O)N,NaN,723,DMSO
C(COc1cc(C=Cc2ccc(c3c2nsn3)C=Cc2cc(OCC(C)CC)c(c(c2)OCC(C)CC)OCC(C)CC)cc(c1OCC(C)CC)OCC(C)CC)CC,NaN,485,DCM
CCCOc1c2cc(ccc2c(c2c1ccc(c2)c1ccc(s1)C(=C(C#N)C#N)C#N)OCCC)c1ccc(cc1)N(c1ccccc1)c1ccccc1,NaN,645,NaN
COc1cc(OC)c(c(c1c1nc2c(n1c1ccccc1)cccc2)[Pt]I)c1nc2c(n1c1ccccc1)cccc2,NaN,569,NaN
COc1cc(OC)c(c(c1c1nc2c(n1c1ccccc1)cccc2)[Pt]C#Cc1ccc(cc1)OC)c1nc2c(n1c1ccccc1)cccc2,NaN,582,NaN
NCCCNc1cc2oc3cc(=[NH+]CCCCl)ccc3nc2c2c1cccc2.[Cl-],NaN,613,Water
ClCCCOc1ccc2c(c1)c1nc3ccc(=[N+](CCCCl)CCCCl)cc3oc1cc2NCCC.[Cl-],NaN,630,Water
CCCNc1cc2oc3cc(=[N+](CCCCl)CCCCl)ccc3nc2c2c1cccc2.[Cl-],NaN,628,Water
CCC1=C(C)C2=C(C)c3n(BN2C1C)c(I)c(c3I)I,NaN,531.5,NaN
C(CC1(CC(C)CC)c2cc(ccc2c2c1cc1c3ccc(cc3C(c1c2)(CC(C)CC)CC(C)CC)C=C(C(=O)O)C#N)N(c1ccccc1)c1ccccc1)CC,NaN,410,NaN
C(CC1(CC(C)CC)c2cc(ccc2c2c1cc1c3ccc(cc3C(c1c2)(CC(C)CC)CC(C)CC)N(c1ccccc1)c1ccccc1)c1ccc(s1)C=C(C(=O)O)C#N)CC,NaN,426,NaN
C(CC1(CC(C)CC)c2cc(ccc2c2c1cc1c3ccc(cc3C(c1c2)(CC(C)CC)CC(C)CC)N(c1ccccc1)c1ccccc1)c1ccc(o1)C=C(C(=O)O)C#N)CC,NaN,466,NaN
N#CC(=Cc1ccc(s1)c1cc(F)c(c2c1nsn2)c1ccc(s1)c1ccc(cc1)N(c1ccc2c(c1)C(C)(C)c1c2cccc1)c1ccc2c(c1)C(C)(C)c1c2cccc1)C(=O)O,NaN,538,NaN
N#CC(=Cc1ccc(s1)c1c(F)c(F)c(c2c1nsn2)c1ccc(s1)c1ccc(cc1)N(c1ccc2c(c1)C(C)(C)c1c2cccc1)c1ccc2c(c1)C(C)(C)c1c2cccc1)C(=O)O,NaN,461,NaN
Cn1c2ccc(cc2c2c1c(c1cccs1)c1c(c2c2cccs2)n(c2c1cc(cc2)C=C(c1nc2c(s1)cccc2)C#N)C)C=C(c1nc2c(s1)cccc2)C#N,NaN,470,NaN
CCCCN1C=C(C(=O)O)C(C(=C1)C(=O)O)CC(=O)O,NaN,358,NaN
OC(C(F)(F)F)C(F)(F)F,NaN,823,Pyridine
c1ccc(cc1)C1=CC(=Cc2ccc(cc2)C#Cc2ncnc(c2)C#Cc2ccc(cc2)C=C2C=C(OC(=C2)c2ccccc2)c2ccccc2)C=C(O1)c1ccccc1,NaN,614,dichloromethane
c1ccc(cc1)C1=CC(=Cc2ccc(cc2)C#Cc2ccnc(n2)C#Cc2ccc(cc2)C=C2C=C(OC(=C2)c2ccccc2)c2ccccc2)C=C(O1)c1ccccc1,NaN,557,dichloromethane
N#CC(=Cc1sc2c(c1)sc(c2)c1ccc(c2c1nc(c1ccccc1)c(n2)c1ccccc1)N(c1cccc2c1cccc2)c1ccccc1)C(=O)O,NaN,503,dimethylformamide
N#CC(=Cc1ccc(s1)c1ccc(c2c1nc(c1ccccc1)c(n2)c1ccccc1)c1ccc(cc1)N(c1cccc2c1cccc2)c1ccccc1)C(=O)O,NaN,457,dimethylformamide
COc1ccc(cc1)N(c1ccc(cc1)OC)c1ccc(cc1)c1ccc(c2c1nc(c1ccccc1)c(n2)c1ccccc1)c1sc2c(c1)sc(c2)C=C(C(=O)O)C#N,NaN,481,dimethylformamide
COc1ccc(cc1)N(c1ccc(cc1)OC)c1ccc(cc1)c1ccc(c2c1nc(c1ccccc1)c(n2)c1ccccc1)c1ccc(s1)C=C(C(=O)O)C#N,NaN,477,dimethylformamide
N#CC(=Cc1ccc(s1)c1ccc2c(c1)c(C#C[Si](C(C)C)(C(C)C)C(C)C)c1c(c2C#C[Si](C(C)C)(C(C)C)C(C)C)cc(cc1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)C(=O)O,NaN,500,NaN
C1(C)c2cc(ccc2c2c1c1c3ccccc3C(c1c1c2C(C)(C)c2c1cccc2)(C)C)N(c1ccc(cc1)c1sc(c2c1OCCO2)C=C(C(=O)O)C#N)c1ccc(cc1)c1ccc(cc1)OC,NaN,519,NaN
C1(C)c2cc(ccc2c2c1cccc2)N(c1ccc2c(c1)C(C)(C)c1c2c2c(c3c1c1ccccc1C3(C)C)c1c(C2(C)C)cccc1)c1ccc(cc1)c1sc(c2c1OCCO2)C=C(C(=O)O)C#N,NaN,524,NaN
CC(O)C,NaN,435,NaN
CN1c2ccc(cc2Sc2c1ccc(c2)C=C1SC(=S)N(C1=O)CC(=O)O)n1c2ccc(cc2c2c1ccc(c2)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C,NaN,455,dichloromethane
CN1c2ccc(cc2Sc2c1ccc(c2)C=C1SC(=S)N(C1=O)CC(=O)O)n1c2ccc(cc2c2c1ccc(c2)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C,NaN,464,dichloromethane
Cc1cc(sc1c1ccc2c(c1)c1c(n2C)c(c2ccccc2)c2c(c1c1ccccc1)n(C)c1c2cccc1)c1ccc(s1)c1ccc(s1)C=C(C(=O)O)C#N,NaN,456,NaN
Cn1nc2c(n1)c(ccc2c1ccc(s1)c1ccc2c(c1)c1c(c3ccccc3)c3n(C)c4c(c3c(c1n2C)c1ccccc1)cccc4)c1ccc(s1)C=C(C(=O)O)C#N,NaN,476,NaN
Cc1cc(sc1c1ccc2c(c1)c1c(c3ccccc3)c3n(C)c4c(c3c(c1n2C)c1ccccc1)cccc4)c1ccc(c2c1nsn2)c1sc(c(c1)C)C=C(C(=O)O)C#N,NaN,530,NaN
Cc1cc(C)c(c(c1)C)B(c1c(C)cc(cc1C)C)c1ccc2c(c1)c1cc(ccc1n2c1ccc(cc1)C(=C(c1ccccc1)c1ccccc1)c1ccccc1)B(c1c(C)cc(cc1C)C)c1c(C)cc(cc1C)C,NaN,358,NaN
Fc1c(C#Cc2ccc(cc2)C(C)(C)C)c(C#Cc2ccc(cc2)C(C)(C)C)c(c(c1F)C#Cc1ccc(cc1)C(C)(C)C)C#Cc1ccc(cc1)C(C)(C)C,NaN,352,NaN
CCCCC#Cc1c(C#CCCCC)c(C#CCCCC)c(c(c1F)C#CCCCC)F,NaN,370,NaN
CCCCC#Cc1c(C#CCCCC)c(F)c(c(c1F)C#CCCCC)C#CCCCC,NaN,360,NaN
CCCc1ccc(cc1)C#Cc1c(C#Cc2ccc(cc2)CCC)c(C#Cc2ccc(cc2)CCC)c(c(c1C#Cc1ccc(cc1)CCC)C#Cc1ccc(cc1)CCC)F,NaN,430,NaN
Fc1c(C#Cc2ccc(cc2)C(C)(C)C)c(C#Cc2ccc(cc2)C(C)(C)C)c(c(c1C#Cc1ccc(cc1)C(C)(C)C)C#Cc1ccc(cc1)C(C)(C)C)C#Cc1ccc(cc1)C(C)(C)C,NaN,454,NaN
N#CC(=Cc1ccc(s1)c1ccc(c2c1nsn2)c1ccc(s1)n1c2ccc(cc2c2c1ccc(c2)c1ccc(cc1)C=Cc1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(cc1)C=Cc1ccc(cc1)N(c1ccccc1)c1ccccc1)C(=O)O,NaN,488,NaN
N#CC(=Cc1ccc(s1)c1ccc(c2c1nsn2)c1ccc(s1)c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)c1ccc(cc1)C=Cc1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(cc1)C=Cc1ccc(cc1)N(c1ccccc1)c1ccccc1)C(=O)O,NaN,498,NaN
Cc1cc(sc1c1ccc(c2c1nsn2)c1sc(cc1C)C=C(C(=O)O)C#N)c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)c1ccc(cc1)C=Cc1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(cc1)C=Cc1ccc(cc1)N(c1ccccc1)c1ccccc1,NaN,376,NaN
COc1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(s1)c1ccc(s1)C=C(C(=O)O)C#N)c1ccc(cc1)c1ccc(cc1)OC,NaN,505,NaN
COc1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1sc2c(c1)n(c1c2sc(c1)C=C(C(=O)O)C#N)C)c1ccc(cc1)c1ccc(cc1)OC,NaN,524,NaN
FC(S(=O)(=O)[O-])(F)F.CCN(C1=C(C=c2sc3c(n2CC)cccc3)C(=O)C1=Cc1sc2c([n+]1CC)cccc2)CC,NaN,698,NaN
FC(S(=O)(=O)[O-])(F)F.OCCNC1=C(C=c2sc3c(n2CC)cccc3)C(=O)C1=Cc1sc2c([n+]1CC)cccc2,NaN,669,NaN
FC(S(=O)(=O)[O-])(F)F.OCCNC1=C(C=c2[se]c3c(n2CC)cccc3)C(=O)C1=Cc1[se]c2c([n+]1CC)cccc2,NaN,685,NaN
Cn1c2ccccc2c2c1c1cc(sc1cc2c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(s1)c1ccc(s1)C=C(C(=O)O)C#N,NaN,551,chloroform
C(c1ccc(cc1)N(c1ccc(cc1)C(C)(C)C)c1ccc(cc1)C1=C2C=CC(=[N+]2[B-](n2c1ccc2c1ccc(s1)c1cccs1)(F)F)c1ccc(s1)c1cccs1)(C)C,NaN,702,NaN
c1ccc2c(c1)c(ccc2C#Cc1ccc(cc1)n1c2ccc3c(c2c2c1ccc1c2cccc1)cccc3)C#Cc1ccc(cc1)n1c2ccc3c(c2c2c1ccc1c2cccc1)cccc3,NaN,378,NaN
CC(c1ccc2c(c1)c1cc(ccc1n2c1ccc(cc1)C#Cc1ccc(c2c1cccc2)C#Cc1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)C(C)(C)C)(C)C,NaN,394,NaN
CC(c1ccc2c(c1)c1cc(ccc1n2c1ccc(cc1)C#Cc1cccc2c1cccc2C#Cc1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)C(C)(C)C)(C)C,NaN,374,NaN
CC(c1ccc2c(c1)c1cc(ccc1n2c1ccc(cc1)C#Cc1ccc2c(c1)ccc(c2)C#Cc1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)C(C)(C)C)(C)C,NaN,370,NaN
COc1ccc2c(c1c1c(OC)ccc3c1ccc(c3)C#Cc1ccc(cc1)n1c3ccc(cc3c3c1ccc(c3)C(C)(C)C)C(C)(C)C)ccc(c2)C#Cc1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C,NaN,351,NaN
CC(c1ccc2c(c1)c1cc(ccc1n2c1ccc(cc1)C#Cc1ccc2c(c1c1c(C#Cc3ccc(cc3)n3c4ccc(cc4c4c3ccc(c4)C(C)(C)C)C(C)(C)C)ccc3c1cccc3)cccc2)C(C)(C)C)(C)C,NaN,367,NaN
C(Cn1c(c2ccc(s2)c2ccc(s2)c2ccc(s2)c2ccc(s2)c2n(CC(C)CC)c(=O)c3c2c(=O)n(c3c2ccc(s2)c2ccc3c(c2)c2c4ccccc4sc2n3C)CC(C)CC)c2c(c1=O)c(n(c2=O)CC(C)CC)c1ccc(s1)c1ccc2c(c1)c1c3ccccc3sc1n2C)CC,NaN,753,NaN
O=C1NC2N(C1)c1c(C2)cccc1,NaN,287,THF
O=C1NC2N(C1)c1c(C2)cc(cc1)Br,NaN,298,THF
COc1ccc2c(c1)n(c1cccc(c1)n1c(=O)c(=C[Si](C(C)C)(C(C)C)C(C)C)oc3c1cc(OC)cc3)c(=O)c(=C[Si](C(C)C)(C(C)C)C(C)C)o2,NaN,313,Cyclohexane
CCOC(=O)c1c2C=CC(Oc2c2c(c1c1ccccc1)cccc2)(c1ccc(s1)C1(C=Cc2c(O1)c1ccccc1c(c2C(=O)OCC)c1ccccc1)c1ccccc1)c1ccccc1,NaN,494,NaN
CCOC(=O)c1c2C=CC(Oc2c2c(c1c1ccccc1)cccc2)(c1ccc(s1)C1(C=Cc2c(O1)c1ccccc1c(c2C(=O)OCC)c1ccccc1)c1ccc(cc1)F)c1ccc(cc1)F,NaN,494,NaN
CCOC(=O)c1c2C=CC(Oc2c2c(c1c1ccccc1)cccc2)(c1ccc(s1)C1(C=Cc2c(O1)c1ccccc1c(c2C(=O)OCC)c1ccccc1)c1ccccc1F)c1ccccc1F,NaN,494,NaN
CCOC(=O)c1c2C=CC(Oc2c2c(c1c1ccccc1)cccc2)(c1ccc(cc1)F)c1ccc(s1)C1(C=Cc2c(O1)c1ccccc1c(c2C(=O)OCC)c1ccccc1)c1ccccc1F,NaN,494,NaN
CCOC(=O)c1c2C=CC(Oc2c2c(c1c1ccccc1)cccc2)(c1ccc(s1)C1(C=Cc2c(O1)c1ccccc1c(c2C(=O)OCC)c1ccccc1)c1ccc(cc1)C)c1ccc(cc1)C,NaN,494,NaN
CCOC(=O)c1c2C=CC(Oc2c2c(c1c1ccccc1)cccc2)(c1ccc(s1)C1(C=Cc2c(O1)c1ccccc1c(c2C(=O)OCC)c1ccccc1)c1ccc(cc1)OC)c1ccc(cc1)OC,NaN,494,NaN
[O-][Cl](=O)(=O)=O,NaN,602,acetone
CSC1=C(SC)SC(=C2SC(=C(S2)I)C#Cc2cccc(n2)C#CC2=C(I)SC(=C3SC(=C(S3)SC)SC)S2)S1,NaN,444,NaN
c1ncc[nH]1,NaN,0,NaN
F[B]F,NaN,334,NaN
[O-]C(=O)[O-].[Mn+2],NaN,0,NaN
COc1cc(OC)ccc1c1ccc(cc1)N(c1ccc2c(c1)sc1c2sc(c1)c1ccc(s1)C=C(C(=O)O)C#N)c1ccc(cc1)c1ccc(cc1OC)OC,NaN,626,THF
COc1cc(OC)ccc1c1ccc(cc1)N(c1ccc2c(c1)sc1c2sc(c1)C1(CC=C(S1)c1cccs1)C=C(C(=O)O)C#N)c1ccc(cc1)c1ccc(cc1OC)OC,NaN,646,THF
COc1cc(OC)ccc1c1ccc(cc1)N(c1ccc2c(c1)sc1c2sc(c1)c1cc2c(s1)cc(s2)C=C(C(=O)O)C#N)c1ccc(cc1)c1ccc(cc1OC)OC,NaN,621,THF
COc1cc(OC)ccc1c1ccc(cc1)N(c1ccc2c(c1)sc1c2sc(c1)C=C(C(=O)O)C#N)c1ccc(cc1)c1ccc(cc1OC)OC,NaN,588,THF
CCOC(=O)C=C[C@H]([C@H](O[Si](C(C)(C)C)(C)C)C[C@H](C(=CC(=CC(=CCO[Si](C(C)(C)C)(C)C)C)C)C)O[Si](C(C)(C)C)(C)C)C,NaN,263,NaN
IC=C(C=C(C=O)C)C,NaN,297,NaN
IC=C(C=C([C@@H](CC(=O)N1C(=S)SC[C@@H]1C(C)C)O)C)C,NaN,309,NaN
O=CC[C@H](C(=CC(=CI)C)C)O[Si](C(C)(C)C)(C)C,NaN,246,NaN
O=C[C@H]([C@H](O[Si](C(C)(C)C)(C)C)C[C@H](C(=CC(=CI)C)C)O[Si](C(C)(C)C)(C)C)C,NaN,246,NaN
CCOC(=O)C=C[C@H]([C@H](O[Si](C(C)(C)C)(C)C)C[C@H](C(=CC(=CI)C)C)O[Si](C(C)(C)C)(C)C)C,NaN,246,NaN
O=CC=C[C@H]([C@H](O[Si](C(C)(C)C)(C)C)C[C@H](C(=CC(=CI)C)C)O[Si](C(C)(C)C)(C)C)C,NaN,225,NaN
O.[O-2].[U+3].[OH-],NaN,0,NaN
[Co],NaN,880,NaN
O=[Ni],NaN,0,NaN
SC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N,NaN,700,NaN
CCCCCCCCCCCCC#CC#CCCCCCCCCC(=O)O,NaN,933,NaN
[O-]Cl,NaN,1000,NaN
[Pd+2],NaN,500,NaN
Nc1c2ccccc2cc2[n+]1cccc2.[Cl-],NaN,100,NaN
[Ni],NaN,682,Ni
c1cnnnc1,NaN,0,NaN
o1cnnc1,NaN,323,NaN
c1ccc2c(c1)Sc1c(N2)cccc1.Oc1ccc(cc1)O,NaN,417,NaN
[O-2].[O-2].[Ti+4],NaN,0,NaN
[C],NaN,0,NaN
C1=CC2=Cc3n(BN2C1)ccc3,NaN,606,NaN
[Zn],NaN,371,tetrahydrofuran
ON=C1C(=CC(=O)C(C1=O)(C)O)C,NaN,274,NaN
CCC(=O)c1c(C)cc(c(c1O)C)O,NaN,222,NaN
CCCC(=O)c1c(C)cc(c(c1O)C)O,NaN,223,NaN
CCC(C(=O)c1c(C)cc(c(c1O)C)O)C,NaN,223,NaN
BrCCCCCC(=O)c1c(C)cc(c(c1O)C)O,NaN,222,NaN
COc1cc(OC)ccc1C(=O)c1c(C)cc(c(c1O)C)O,NaN,204,NaN
[O-]ON=O,NaN,302,NaN
c1ccnnc1,NaN,510,NaN
OP(=O)(O)O.Oc1ccc2c(n1)cccc2,NaN,281,CH3OH–H2O
OO,NaN,280,NaN
O=C=O,NaN,458,NaN
Brc1ccc2c(c1)C(CCCCCCP(=O)([O-])[O-])c1c2ccc(c1)Br,NaN,328,NaN
[O],NaN,830,NaN
O=[W+2]=O,NaN,290,NaN
[B],NaN,622,NaN
OC(=O)CN1C(=S)SC(=Cc2ccc(s2)c2ccc(s2)c2nnc(s2)c2ccc(cc2)N(c2ccc(cc2)C(C)(C)C)c2ccc(cc2)C(C)(C)C)C1=O,NaN,453,CHCl3
c1ccncn1.[B],NaN,372,NaN
[Ni+2],NaN,590,CH2Cl2
BrOBr.[Bi],NaN,0,NaN
c1ccc2c(c1)c1ccc3c(c1cc2)cccc3.NP(O)O,NaN,470,NaN
[Ta],NaN,300,NaN
c1cccs1,NaN,422,NaN
c1ccc(cc1)n1nc([nH+]c2c1cc1nc3ccccc3[nH]c1c2)c1ccccc1.Cc1ccc(cc1)S(=O)(=O)[O-],NaN,560,NaN
c1ccc(cc1)c1nc2cc3[nH]c4ccccc4[n+](c3cc2n(n1)c1ccccc1)c1ccccc1.Cc1ccc(cc1)S(=O)(=O)[O-],NaN,620,NaN
S=[Cu],NaN,100,NaN
[O-]P(=O)(OP(=O)([O-])[O-])[O-],NaN,624,NaN
OC(=O)CC(C(=O)O)S,NaN,0,NaN
c1ccn[nH]1.[CH-]1C=CC=C1.[CH-]1C=CC=C1.[CH-]1C=CC=C1.[CH-]1C=CC=C1.[Fe+2].[Fe+2],NaN,336,NaN
CCCCCCCCn1cc[n+](c1)C=C,NaN,210,NaN
[Au+3],NaN,365,NaN
[O-]P(=O)([O-])[O-].[K+].[K+].[K+],NaN,214,NaN
[C]F,NaN,280,NaN
[O-]P(=O)([O-])[O-].[Na+].[Na+].[Na+],NaN,214,NaN
